country,pathogen,pathogen_label,pathogen_column,max_count,n_months,dq_pass,dq_reason,dq_set_triggered,dq_longest_zero_run_months,months_above_low_activity_threshold,post_nonzero_months,status,reason,threshold,dip_time,last_pre_time,rebound_time,suppression_duration_months,is_right_censored,series_end,pre2020_baseline_start,pre2020_longest_below_threshold_run_months,pre2020_effective_baseline_run_months,excess_gap_months,suppression_zero_processed_run_months,country_level_no_excess_gap_warning
Niger,Adenovirus,Adenovirus,ADENO,0.0,209,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Niger,InfluenzaA,InfluenzaA,INF_A,88.0,209,True,,none,,15,59,ok,observed_rebound,2.1,2020-04-01,2020-03-01,2020-09-01,6.0,False,2026-05-01,2016-02-01,8.0,8.0,0.0,0.0,True
Niger,InfluenzaB,InfluenzaB,INF_B,63.0,209,True,,none,,6,38,ok,observed_rebound,1.55,2020-04-01,2020-03-01,2020-10-01,7.0,False,2026-05-01,2017-01-01,10.0,10.0,0.0,0.0,True
Nigeria,RSV,RSV,RSV,0.0,197,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Nigeria,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,197,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Nigeria,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,197,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Nigeria,Adenovirus,Adenovirus,ADENO,0.0,197,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Nigeria,InfluenzaA,InfluenzaA,INF_A,49.0,197,True,,none,,6,48,excluded,no_excess_gap_vs_pre2020_country_level,2.45,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-05-01,2015-03-01,16.0,12.0,0.0,9.0,False
Nigeria,InfluenzaB,InfluenzaB,INF_B,23.0,197,False,low_activity_all_months_below_threshold,none,,0,33,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
North Macedonia,RSV,RSV,RSV,54.0,192,True,,none,,3,16,ok,observed_rebound,0.35,2020-04-01,2020-03-01,2022-10-01,31.0,False,2025-03-01,2015-03-01,45.0,12.0,19.0,7.0,False
North Macedonia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,192,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-03-01,,,,,,
North Macedonia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,192,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-03-01,,,,,,
North Macedonia,Adenovirus,Adenovirus,ADENO,0.0,192,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-03-01,,,,,,
North Macedonia,InfluenzaA,InfluenzaA,INF_A,244.0,192,True,,none,,13,20,ok,observed_rebound,12.2,2020-04-01,2020-03-01,2022-12-01,33.0,False,2025-03-01,2018-02-01,9.0,9.0,24.0,7.0,False
North Macedonia,InfluenzaB,InfluenzaB,INF_B,73.0,192,True,,none,,6,20,ok,observed_rebound,3.65,2020-04-01,2020-03-01,2023-02-01,35.0,False,2025-03-01,2018-02-01,21.0,12.0,23.0,7.0,False
Norway,RSV,RSV,RSV,5727.0,354,True,,none,,22,37,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Norway,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Norway,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Norway,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Norway,InfluenzaA,InfluenzaA,INF_A,16712.0,354,True,,none,,173,65,ok,observed_rebound,421.25,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-05-01,2015-03-01,8.0,8.0,14.0,0.0,False
Norway,InfluenzaB,InfluenzaB,INF_B,7872.0,354,True,,none,,107,65,ok,observed_rebound,393.6,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,19.0,12.0,22.0,0.0,False
Oman,RSV,RSV,RSV,286.0,219,True,,none,,35,61,ok,observed_rebound,14.3,2020-04-01,2020-03-01,2021-03-01,12.0,False,2026-05-01,2017-09-01,7.0,7.0,5.0,1.0,False
Oman,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,219,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Oman,Parainfluenza,Parainfluenza,PARAINFLUENZA,47.0,219,True,,none,,11,59,ok,observed_rebound,2.35,2020-04-01,2020-03-01,2021-02-01,11.0,False,2026-05-01,2017-01-01,3.0,3.0,8.0,1.0,False
Oman,Adenovirus,Adenovirus,ADENO,39.0,219,True,,none,,2,67,ok,observed_rebound,1.25,2020-04-01,2020-03-01,2020-11-01,8.0,False,2026-05-01,2015-03-01,22.0,12.0,0.0,1.0,True
Oman,InfluenzaA,InfluenzaA,INF_A,906.0,219,True,,none,,104,59,ok,observed_rebound,45.3,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2015-03-01,8.0,8.0,11.0,1.0,False
Oman,InfluenzaB,InfluenzaB,INF_B,196.0,219,True,,none,,44,64,ok,observed_rebound,9.8,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-05-01,2015-03-01,8.0,8.0,12.0,1.0,False
Pakistan,RSV,RSV,RSV,197.0,223,True,,none,,2,4,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Pakistan,Metapneumovirus,Metapneumovirus,METAPNEUMO,2.0,223,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Pakistan,Parainfluenza,Parainfluenza,PARAINFLUENZA,1.0,223,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Pakistan,Adenovirus,Adenovirus,ADENO,2.0,223,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Pakistan,InfluenzaA,InfluenzaA,INF_A,514.0,223,True,,none,,53,58,excluded,no_excess_gap_vs_pre2020_country_level,25.7,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-05-01,2015-03-01,21.0,12.0,0.0,5.0,False
Pakistan,InfluenzaB,InfluenzaB,INF_B,393.0,223,True,,none,,19,51,excluded,no_excess_gap_vs_pre2020_country_level,6.95,2020-04-01,2020-03-01,2020-10-01,7.0,False,2026-05-01,2015-03-01,22.0,12.0,0.0,5.0,False
Panama,RSV,RSV,RSV,481.0,233,True,,none,,63,53,ok,observed_rebound,16.9,2020-04-01,2020-03-01,2022-05-01,26.0,False,2026-05-01,2015-03-01,6.0,6.0,20.0,16.0,False
Panama,Metapneumovirus,Metapneumovirus,METAPNEUMO,102.0,233,True,,none,,29,53,ok,observed_rebound,3.1,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-05-01,2015-07-01,5.0,5.0,17.0,16.0,False
Panama,Parainfluenza,Parainfluenza,PARAINFLUENZA,102.0,233,True,,none,,39,57,ok,observed_rebound,4.9,2020-05-01,2020-04-01,2022-01-01,21.0,False,2026-05-01,2015-03-01,2.0,2.0,19.0,16.0,False
Panama,Adenovirus,Adenovirus,ADENO,61.0,233,True,,none,,7,57,ok,observed_rebound,3.05,2020-05-01,2020-04-01,2022-01-01,21.0,False,2026-05-01,2016-05-01,0.0,0.0,21.0,16.0,False
Panama,InfluenzaA,InfluenzaA,INF_A,424.0,233,True,,none,,44,52,excluded,zero_testing_explains_excess_gap,21.2,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-05-01,2015-03-01,13.0,12.0,10.0,16.0,False
Panama,InfluenzaB,InfluenzaB,INF_B,98.0,233,True,,none,,13,42,ok,observed_rebound,4.65,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-05-01,2015-03-01,26.0,12.0,19.0,16.0,False
Papua New Guinea,RSV,RSV,RSV,10.0,341,False,low_activity_all_months_below_threshold,none,,0,7,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Papua New Guinea,Metapneumovirus,Metapneumovirus,METAPNEUMO,1.0,341,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Papua New Guinea,Parainfluenza,Parainfluenza,PARAINFLUENZA,3.0,341,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Papua New Guinea,Adenovirus,Adenovirus,ADENO,2.0,341,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Papua New Guinea,InfluenzaA,InfluenzaA,INF_A,93.0,341,True,,none,,2,15,excluded,zero_testing_explains_excess_gap,4.65,2020-04-01,2020-03-01,2024-01-01,46.0,False,2026-05-01,2016-03-01,20.0,12.0,34.0,44.0,False
Papua New Guinea,InfluenzaB,InfluenzaB,INF_B,16.0,341,False,low_activity_all_months_below_threshold,none,,0,7,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Paraguay,RSV,RSV,RSV,1168.0,333,True,,none,,65,67,ok,observed_rebound,58.4,2020-04-01,2020-03-01,2021-05-01,14.0,False,2026-05-01,2015-03-01,9.0,9.0,5.0,0.0,False
Paraguay,Metapneumovirus,Metapneumovirus,METAPNEUMO,451.0,333,True,,none,,28,50,ok,observed_rebound,5.35,2020-04-01,2020-03-01,2021-09-01,18.0,False,2026-05-01,2015-08-01,4.0,4.0,14.0,0.0,False
Paraguay,Parainfluenza,Parainfluenza,PARAINFLUENZA,618.0,333,True,,none,,14,53,ok,observed_rebound,1.0,2020-04-01,2020-03-01,2021-07-01,16.0,False,2026-05-01,2015-03-01,6.0,6.0,10.0,0.0,False
Paraguay,Adenovirus,Adenovirus,ADENO,121.0,333,True,,none,,24,57,ok,observed_rebound,6.05,2020-04-01,2020-03-01,2020-05-01,2.0,False,2026-05-01,2015-08-01,12.0,12.0,0.0,0.0,True
Paraguay,InfluenzaA,InfluenzaA,INF_A,979.0,333,True,,none,,77,52,ok,observed_rebound,28.8,2020-04-01,2020-03-01,2021-12-01,21.0,False,2026-05-01,2015-03-01,10.0,10.0,11.0,0.0,False
Paraguay,InfluenzaB,InfluenzaB,INF_B,308.0,333,True,,none,,47,46,ok,observed_rebound,6.55,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-05-01,2015-03-01,7.0,7.0,24.0,0.0,False
Peru,RSV,RSV,RSV,1568.0,308,True,,none,,54,56,excluded,zero_testing_explains_excess_gap,4.9,2020-04-01,2020-03-01,2021-03-01,12.0,False,2026-05-01,2015-04-01,7.0,7.0,5.0,5.0,False
Peru,Metapneumovirus,Metapneumovirus,METAPNEUMO,31.0,308,True,,none,,1,39,ok,observed_rebound,1.0,2020-04-01,2020-03-01,2022-03-01,24.0,False,2026-05-01,2015-03-01,4.0,4.0,20.0,5.0,False
Peru,Parainfluenza,Parainfluenza,PARAINFLUENZA,50.0,308,False,insufficient_post_nonzero_months,none,,1,2,excluded,insufficient_post_nonzero_months,,,,,,False,2026-05-01,,,,,,
Peru,Adenovirus,Adenovirus,ADENO,14.0,308,False,low_activity_all_months_below_threshold,none,,0,16,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Peru,InfluenzaA,InfluenzaA,INF_A,2381.0,308,True,,none,,111,56,ok,observed_rebound,38.35,2020-04-01,2020-03-01,2021-12-01,21.0,False,2026-05-01,2015-03-01,18.0,12.0,9.0,5.0,False
Peru,InfluenzaB,InfluenzaB,INF_B,511.0,308,True,,none,,34,44,ok,observed_rebound,5.65,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-05-01,2015-03-01,7.0,7.0,24.0,5.0,False
Philippines,RSV,RSV,RSV,264.0,348,True,,none,,19,45,ok,observed_rebound,0.25,2020-04-01,2020-03-01,2021-12-01,21.0,False,2026-05-01,2015-03-01,50.0,12.0,9.0,2.0,False
Philippines,Metapneumovirus,Metapneumovirus,METAPNEUMO,27.0,348,False,low_activity_all_months_below_threshold,none,,0,10,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Philippines,Parainfluenza,Parainfluenza,PARAINFLUENZA,17.0,348,False,low_activity_all_months_below_threshold,none,,0,9,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Philippines,Adenovirus,Adenovirus,ADENO,19.0,348,False,low_activity_all_months_below_threshold,none,,0,35,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Philippines,InfluenzaA,InfluenzaA,INF_A,4603.0,348,True,,none,,80,57,ok,observed_rebound,230.15,2020-04-01,2020-03-01,2025-10-01,67.0,False,2026-05-01,2015-03-01,60.0,12.0,55.0,2.0,False
Philippines,InfluenzaB,InfluenzaB,INF_B,256.0,348,True,,none,,46,53,ok,observed_rebound,12.8,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,12.0,12.0,21.0,2.0,False
Poland,RSV,RSV,RSV,110.0,354,True,,none,,20,28,ok,observed_rebound,5.5,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2015-03-01,10.0,10.0,9.0,0.0,False
Poland,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Poland,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Poland,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Poland,InfluenzaA,InfluenzaA,INF_A,4691.0,354,True,,none,,62,49,ok,observed_rebound,72.6,2020-04-01,2020-03-01,2022-04-01,25.0,False,2026-05-01,2015-03-01,10.0,10.0,15.0,0.0,False
Poland,InfluenzaB,InfluenzaB,INF_B,875.0,354,True,,none,,33,40,ok,observed_rebound,37.3,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,22.0,12.0,22.0,0.0,False
Portugal,RSV,RSV,RSV,2721.0,357,True,,none,,74,70,ok,observed_rebound,37.4,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2015-03-01,9.0,9.0,10.0,3.0,False
Portugal,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,357,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Portugal,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,357,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Portugal,Adenovirus,Adenovirus,ADENO,0.0,357,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Portugal,InfluenzaA,InfluenzaA,INF_A,11178.0,357,True,,none,,111,60,ok,observed_rebound,112.75,2020-04-01,2020-03-01,2021-12-01,21.0,False,2026-05-01,2015-03-01,11.0,11.0,10.0,3.0,False
Portugal,InfluenzaB,InfluenzaB,INF_B,3752.0,357,True,,none,,51,59,ok,observed_rebound,56.0,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,19.0,12.0,22.0,3.0,False
Qatar,RSV,RSV,RSV,1477.0,185,True,,none,,82,71,ok,observed_rebound,73.85,2020-04-01,2020-03-01,2021-03-01,12.0,False,2026-05-01,2016-08-01,6.0,6.0,6.0,0.0,False
Qatar,Metapneumovirus,Metapneumovirus,METAPNEUMO,413.0,185,True,,none,,71,65,ok,observed_rebound,20.65,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-05-01,2016-11-01,3.0,3.0,17.0,0.0,False
Qatar,Parainfluenza,Parainfluenza,PARAINFLUENZA,366.0,185,True,,none,,96,72,ok,observed_rebound,18.3,2020-04-01,2020-03-01,2020-11-01,8.0,False,2026-05-01,2016-08-01,0.0,0.0,8.0,0.0,False
Qatar,Adenovirus,Adenovirus,ADENO,408.0,185,True,,none,,97,74,ok,observed_rebound,20.4,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-05-01,2016-10-01,0.0,0.0,10.0,0.0,False
Qatar,InfluenzaA,InfluenzaA,INF_A,2334.0,185,True,,none,,138,62,ok,observed_rebound,116.7,2020-04-01,2020-03-01,2021-08-01,17.0,False,2026-05-01,2015-03-01,6.0,6.0,11.0,0.0,False
Qatar,InfluenzaB,InfluenzaB,INF_B,883.0,185,True,,none,,107,66,ok,observed_rebound,44.15,2020-04-01,2020-03-01,2022-05-01,26.0,False,2026-05-01,2015-03-01,4.0,4.0,22.0,0.0,False
Republic of Korea,RSV,RSV,RSV,429.0,298,True,,none,,38,57,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
Republic of Korea,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,298,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Republic of Korea,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,298,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Republic of Korea,Adenovirus,Adenovirus,ADENO,0.0,298,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Republic of Korea,InfluenzaA,InfluenzaA,INF_A,2478.0,298,True,,none,,121,48,ok,observed_rebound,123.9,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,10.0,10.0,23.0,4.0,False
Republic of Korea,InfluenzaB,InfluenzaB,INF_B,1557.0,298,True,,none,,63,35,ok,observed_rebound,77.85,2020-04-01,2020-03-01,2023-12-01,45.0,False,2026-05-01,2015-03-01,12.0,12.0,33.0,4.0,False
Republic of Moldova,RSV,RSV,RSV,83.0,201,True,,none,,3,32,ok,observed_rebound,1.45,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2015-03-01,32.0,12.0,7.0,5.0,False
Republic of Moldova,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,201,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Republic of Moldova,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,201,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Republic of Moldova,Adenovirus,Adenovirus,ADENO,0.0,201,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Republic of Moldova,InfluenzaA,InfluenzaA,INF_A,1835.0,201,True,,none,,38,41,ok,observed_rebound,91.75,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-05-01,2015-03-01,34.0,12.0,10.0,5.0,False
Republic of Moldova,InfluenzaB,InfluenzaB,INF_B,109.0,201,True,,none,,16,24,ok,observed_rebound,4.85,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,21.0,12.0,21.0,5.0,False
Romania,RSV,RSV,RSV,38.0,354,False,insufficient_post_nonzero_months,none,,1,0,excluded,insufficient_post_nonzero_months,,,,,,False,2026-05-01,,,,,,
Romania,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Romania,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Romania,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Romania,InfluenzaA,InfluenzaA,INF_A,2602.0,354,True,,none,,75,44,ok,observed_rebound,130.1,2020-04-01,2020-03-01,2022-03-01,24.0,False,2026-05-01,2015-03-01,12.0,12.0,12.0,5.0,False
Romania,InfluenzaB,InfluenzaB,INF_B,465.0,354,True,,none,,35,36,ok,observed_rebound,23.25,2020-04-01,2020-03-01,2024-02-01,47.0,False,2026-05-01,2015-03-01,20.0,12.0,35.0,5.0,False
Russian Federation,RSV,RSV,RSV,2821.0,354,True,,none,,71,75,ok,observed_rebound,38.25,2020-06-01,2020-05-01,2021-02-01,9.0,False,2026-05-01,2016-12-01,36.0,12.0,0.0,0.0,True
Russian Federation,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Russian Federation,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Russian Federation,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Russian Federation,InfluenzaA,InfluenzaA,INF_A,13172.0,354,True,,none,,156,64,ok,observed_rebound,658.6,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-05-01,2015-03-01,11.0,11.0,9.0,0.0,False
Russian Federation,InfluenzaB,InfluenzaB,INF_B,8796.0,354,True,,none,,125,67,ok,observed_rebound,156.25,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,18.0,12.0,21.0,0.0,False
Rwanda,RSV,RSV,RSV,0.0,192,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Rwanda,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,192,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Rwanda,Parainfluenza,Parainfluenza,PARAINFLUENZA,1.0,192,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2025-12-01,,,,,,
Rwanda,Adenovirus,Adenovirus,ADENO,0.0,192,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Rwanda,InfluenzaA,InfluenzaA,INF_A,123.0,192,True,,none,,5,24,excluded,zero_testing_explains_excess_gap,6.15,2020-04-01,2020-03-01,2023-01-01,34.0,False,2025-12-01,2015-03-01,18.0,12.0,22.0,33.0,False
Rwanda,InfluenzaB,InfluenzaB,INF_B,34.0,192,True,,none,,1,16,excluded,zero_testing_explains_excess_gap,1.7,2020-04-01,2020-03-01,2023-01-01,34.0,False,2025-12-01,2015-03-01,33.0,12.0,22.0,33.0,False
Saint Barthélemy,RSV,RSV,RSV,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Barthélemy,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Barthélemy,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Barthélemy,Adenovirus,Adenovirus,ADENO,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Barthélemy,InfluenzaA,InfluenzaA,INF_A,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Barthélemy,InfluenzaB,InfluenzaB,INF_B,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Kitts and Nevis,RSV,RSV,RSV,0.0,103,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
Saint Kitts and Nevis,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,103,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
Saint Kitts and Nevis,Parainfluenza,Parainfluenza,PARAINFLUENZA,1.0,103,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2023-09-01,,,,,,
Saint Kitts and Nevis,Adenovirus,Adenovirus,ADENO,0.0,103,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
Saint Kitts and Nevis,InfluenzaA,InfluenzaA,INF_A,4.0,103,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2023-09-01,,,,,,
Saint Kitts and Nevis,InfluenzaB,InfluenzaB,INF_B,3.0,103,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2023-09-01,,,,,,
Saint Lucia,RSV,RSV,RSV,43.0,214,True,,none,,1,21,excluded,zero_testing_explains_excess_gap,0.25,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,34.0,12.0,22.0,27.0,False
Saint Lucia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2.0,214,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Saint Lucia,Parainfluenza,Parainfluenza,PARAINFLUENZA,5.0,214,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Saint Lucia,Adenovirus,Adenovirus,ADENO,3.0,214,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Saint Lucia,InfluenzaA,InfluenzaA,INF_A,31.0,214,True,,none,,1,23,excluded,zero_testing_explains_excess_gap,0.25,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,34.0,12.0,22.0,27.0,False
Saint Lucia,InfluenzaB,InfluenzaB,INF_B,7.0,214,False,low_activity_all_months_below_threshold,none,,0,7,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Saint Martin (French part),RSV,RSV,RSV,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Martin (French part),Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Martin (French part),Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Martin (French part),Adenovirus,Adenovirus,ADENO,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Martin (French part),InfluenzaA,InfluenzaA,INF_A,3.0,73,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2014-12-01,,,,,,
Saint Martin (French part),InfluenzaB,InfluenzaB,INF_B,0.0,73,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2014-12-01,,,,,,
Saint Vincent and the Grenadines,RSV,RSV,RSV,17.0,136,False,low_activity_all_months_below_threshold,none,,0,19,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Saint Vincent and the Grenadines,Metapneumovirus,Metapneumovirus,METAPNEUMO,1.0,136,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Saint Vincent and the Grenadines,Parainfluenza,Parainfluenza,PARAINFLUENZA,2.0,136,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
